Country Name;2016 [YR2016]
Malaysia;10105146887.5383
Maldives;376235041.420934
Mali;160379732.463204
Malta;450710172.115229
Marshall Islands;19452182.37
Mauritius;599031731.59797
Mexico;543970787.0
Moldova;141340000.0
Mongolia;170934427.066398
Montenegro;59921997.9209868
Morocco;106698413.017656
Mozambique;98477390.9082008
Myanmar;297721233.568434
Namibia;49840304.5476159
Nauru;25288098.9273245
Nepal;20054323.5822039
Netherlands;11014789958.386
New Caledonia;59857716.3259552
New Zealand;790898226.118918
Nicaragua;1600000.0
Niger;109142182.179832
Nigeria;744771120.37037
Oman;10312093628.0884
Pakistan;64000000.0
Palau;18072000.0
Panama;838790100.0
Papua New Guinea;198200061.878482
Paraguay;74510155.0122114
Philippines;196072883.620123
Poland;3732000000.0
Portugal;340603667.75272
Qatar;11981868131.8681
Romania;302507609.917676
Russian Federation;16244420000.0
Rwanda;102463730.789654
Samoa;17712737.9459102
Sao Tome and Principe;575612.70524661
Saudi Arabia;37843380799.9999
Senegal;388583223.220911
Serbia;238677762.754648
Seychelles;62945642.8205388
Sierra Leone;5474609.54698583
Sint Maarten (Dutch part);116374301.675978
Slovak Republic;301539372.433388
Slovenia;257585736.738508
Solomon Islands;69187218.7297608
South Africa;896798664.324972
South Sudan;63790000.0
Spain;304127565.357779
Sri Lanka;895080001.022999
St. Kitts and Nevis;24507970.3703703
St. Lucia;21837280.0148148
St. Vincent and the Grenadines;12403062.6476569
Sudan;112042591.036966
Suriname;40347661.6066498
Eswatini;18849753.453243
Sweden;2858462903.50703
Switzerland;26004555633.4882
Tajikistan;87127370.0
Tanzania;108374755.875715
Thailand;4155202827.76698
Timor-Leste;237380400.0
Togo;77823097.616674
Tonga;25551135.8577494
Trinidad and Tobago;372027289.650098
Tunisia;27420431.0920066
Turkiye;1108000000.0
Turks and Caicos Islands;95019100.0
Tuvalu;1116775.28611244
Uganda;349353415.866985
Ukraine;559000000.0
United Kingdom;10190899107.2853
United States;62870000000.0
Uruguay;85258958.7457025
Uzbekistan;159289200.0
Vanuatu;4552015.08131006
Venezuela, RB;54000000.0
West Bank and Gaza;30393003.577098
Yemen, Rep.;332700000.0
Zambia;63405836.4378632
Zimbabwe;13844871.1232992
Afghanistan;93591315.3
Albania;1044389554.85795
Algeria;1638263953.77736
Antigua and Barbuda;97431976.4735788
Argentina;3260164341.77393
Armenia;333823945.510433
Aruba;27550827.0999312
Australia;42970225977.7088
Azerbaijan;4499666000.0
Bahamas, The;390400036.41
Bahrain;243351063.829787
Bangladesh;2332724780.71107
Barbados;557500316.04356
Belarus;1246900000.0
Belgium;57538351507.0684
Belize;32733410.9928006
Benin;131790853.840789
Bhutan;11884162.3485119
Bolivia;335365530.426077
Bosnia and Herzegovina;313198153.358835
Botswana;142522598.297582
Brazil;74294627801.19
British Virgin Islands;49022945940.0
Bulgaria;1488430000.0
Burkina Faso;390622353.410171
Burundi;55103.7198213654
Cabo Verde;126312006.101644
Cambodia;2475915853.65762
Cameroon;663893595.165465
Canada;34201872160.6084
Cayman Islands;2684234739.26841
Central African Republic;7256090.0
Chad;244682120.0
Chile;11362832162.4891
China;174749584584.05
Colombia;13857937720.8026
Comoros;3569823.72997216
Congo, Dem. Rep.;932374669.380907
Congo, Rep.;50608700.3526123
Costa Rica;2620435490.61534
Cote d'Ivoire;577871524.156215
Croatia;1574455103.96607
Curacao;133083798.882682
Cyprus;3331071355.68026
Czechia;10850612308.2062
Denmark;7804020827.15213
Djibouti;159997974.353059
Dominica;42264926.1072222
Dominican Republic;2516100000.0
Ecuador;766570868.122241
Egypt, Arab Rep.;8106800000.0
El Salvador;479469380.713821
Equatorial Guinea;1755302290.0
Eritrea;52305000.0
Estonia;925762256.709316
Ethiopia;4142937496.46329
Fiji;391619655.400882
Finland;5228087258.97726
France;35623357280.0881
French Polynesia;61544514.3227108
Gabon;1243660160.0
Gambia, The;69830172.212844
Georgia;1659824033.37
Germany;58132711370.7802
Ghana;3485333369.27963
Greece;2698544612.16074
Grenada;109416203.7508
Guatemala;845786560.0
Guinea;1618447260.26485
Guinea-Bissau;23998591.3709028
Guyana;58000000.0
Haiti;104900000.0
Honduras;1147030449.99683
Hong Kong SAR, China;133259182324.997
Hungary;69453473203.2501
India;44458571545.798
Indonesia;4541713739.23769
Iran, Islamic Rep.;3372000000.0
Ireland;79795011377.5093
Israel;11988000000.0
Italy;25656663794.7916
Jamaica;927976718.982491
Japan;40954181468.5533
Jordan;1552957746.47887
Kazakhstan;17223789547.9214
Kenya;469533310.683932
Kiribati;1806963.91645453
Korea, Rep.;12104300000.0
Kosovo;243787145.164529
Kuwait;292026510.202095
Kyrgyz Republic;619220700.0
Lao PDR;935296172.783646
Latvia;335420977.516688
Lebanon;2568485071.1
Lesotho;79234566.0376044
Liberia;311699760.322875
Liechtenstein;60669833862.7331
Lithuania;1177533775.88122
Luxembourg;17580970090.0
Macao SAR, China;1859188732.28442
North Macedonia;549371101.55116
Madagascar;540842779.829334
Malawi;115700000.0
Malaysia;13470089920.807
Maldives;456639057.30469
Mali;356476591.902582
Malta;2776034107.55999
Mauritania;271134844.997291
Mauritius;378764430.0
Mexico;38899523620.0
Moldova;87440000.0
Montenegro;226702405.905001
Morocco;2153363904.93515
Mozambique;3128149928.7
Myanmar;3278096409.87385
Namibia;358774539.653988
Nepal;105996375.590658
Netherlands;277348123316.989
New Caledonia;809821138.3806
New Zealand;2008111275.18133
Nicaragua;989100000.0
Niger;301332480.592526
Nigeria;3453258407.9848
Oman;2266070221.06632
Pakistan;2576000000.0
Palau;64657000.0
Panama;5248354450.21
Paraguay;799044840.838708
Peru;6805247718.18016
Philippines;8279548274.88501
Poland;18060000000.0
Portugal;7350311647.43462
Qatar;773901098.901099
Romania;6252035766.42823
Russian Federation;32538900000.0
Rwanda;279747327.598381
Samoa;2520673.5113578
Sao Tome and Principe;23331087.1205747
Saudi Arabia;21954833889.956
Senegal;472409799.846776
Serbia;2355214636.94213
Seychelles;68346743.9281733
Sierra Leone;138517339.824904
Singapore;65133174223.0873
Sint Maarten (Dutch part);41553072.6256983
Slovak Republic;4768259092.47383
Slovenia;1446274234.68465
Solomon Islands;37343622.7695982
Somalia, Fed. Rep.;330000000.0
South Africa;2215307020.39541
Spain;44962670965.5697
Sri Lanka;897049375.883533
St. Kitts and Nevis;121415245.555555
St. Lucia;161613065.584917
St. Vincent and the Grenadines;70524768.2973118
Sudan;1063767535.33587
Suriname;231666845.653765
Eswatini;26852077.6519873
Sweden;15470455705.9977
Switzerland;170848654800.932
Tajikistan;241616267.20903
Tanzania;864040000.0
Thailand;3486184390.30069
Timor-Leste;5478700.0
Tonga;16625145.1000078
Tunisia;622569482.161978
Turkiye;13835000000.0
Turkmenistan;2243160000.0
Turks and Caicos Islands;16590000.0
Tuvalu;300000.0
Uganda;625704361.867068
Ukraine;4128000000.0
United Arab Emirates;9604773000.0
United Kingdom;324813224213.021
United States;474388000000.0
Uzbekistan;1662886452.22485
Vanuatu;44178569.3949991
Venezuela, RB;1587000000.0
Viet Nam;12600000000.0
West Bank and Gaza;296473530.843925
Zambia;662813935.420472
Zimbabwe;343013813.38
Jordan;272.623490935821
Kiribati;513.540072280033
Marshall Islands;263.349019793224
Micronesia, Fed. Sts.;466.011147036783
Nauru;2034.11375995174
Palau;1000.06178107672
Samoa;435.569260465884
Solomon Islands;264.957599581986
Syrian Arab Republic;463.677248673975
Tonga;782.816410335822
Tuvalu;2236.02807968991
Vanuatu;474.587725215189
West Bank and Gaza;549.945557435813
Afghanistan;522.082215583898
Albania;4457.63412207495
Algeria;4424.98529027556
American Samoa;12843.3342903627
Andorra;40129.8385811474
Angola;2051.81462126253
Antigua and Barbuda;16556.8551801588
Argentina;12699.9623137756
Armenia;3524.42476874707
Aruba;27441.5502144601
Australia;50084.4440606385
Austria;45061.4993920192
Azerbaijan;3880.6852276838
Bahamas, The;30616.5363157284
Bahrain;23800.001440631
Bangladesh;1649.28380858601
Barbados;20295.5672072046
Belarus;5039.77560949445
Belgium;41854.5498296444
Belize;6140.86713919469
Benin;1010.5338961993
Bermuda;108747.356144305
Bhutan;3152.30905106786
Bolivia;3035.87347732132
Bosnia and Herzegovina;4928.5665903114
Botswana;6749.05994339013
Brazil;8836.28546025694
Brunei Darussalam;26663.2972950602
Bulgaria;7822.49923292968
Burkina Faso;663.742364842886
Cabo Verde;3608.96605234906
Cambodia;1675.19555711109
Cameroon;1441.7201725688
Canada;42314.0615817218
Cayman Islands;77802.2535658023
Central African Republic;387.176203444318
Chad;861.831767630746
Channel Islands;55947.579811974
Chile;13649.8520452803
China;8254.86859320357
Colombia;5959.84250367574
Comoros;1365.48403444497
Congo, Dem. Rep.;459.765036590388
Congo, Rep.;2093.10728558843
Costa Rica;12091.0301606154
Cote d'Ivoire;1862.59597081287
Croatia;12820.1653893008
Cuba;8110.55874283616
Curacao;18944.0962772875
Cyprus;24280.056640625
Czechia;18753.9686718096
Denmark;54500.9260410217
Djibouti;2510.4300076241
Dominica;8802.56172041363
Dominican Republic;7160.44200982307
Ecuador;5917.63771271481
Egypt, Arab Rep.;3270.6287768197
El Salvador;3901.34014965811
Equatorial Guinea;7453.19797948517
Estonia;18666.3736521706
Ethiopia;641.651523286233
Faroe Islands;56875.2803813296
Fiji;5363.79026679243
Finland;43451.2562442158
France;37024.2157133669
French Polynesia;19690.0775734589
Gabon;6677.07003901644
Gambia, The;650.056501323611
Georgia;4143.40125686315
Germany;42948.9381932694
Ghana;1912.47991339951
Greece;17919.2426377048
Greenland;48181.7453541266
Grenada;9221.23461079424
Guam;35930.6594898711
Guatemala;4060.13784737643
Guinea;711.996509782316
Guinea-Bissau;679.665386626818
Guyana;5870.87823759835
Haiti;1318.40268167953
Honduras;2307.34468351082
Hong Kong SAR, China;43734.1980702999
Hungary;13215.8605277789
Iceland;62854.0906407932
India;1707.50892912243
Indonesia;3521.46943457574
Iran, Islamic Rep.;5710.59947089104
Iraq;4334.42096404188
Ireland;64129.5571542383
Isle of Man;82025.9454509241
Israel;37671.5389138798
Italy;31391.5692898108
Jamaica;5302.29553353854
Japan;39375.4731620781
Jordan;3986.71677010853
Kazakhstan;7475.56688689424
Kenya;1554.12610314423
Kiribati;1742.66799324117
Korea, Rep.;30832.0628072516
Kosovo;3759.44959067104
Kuwait;27323.6890735517
Kyrgyz Republic;1103.27489428412
Lao PDR;2303.22156035363
Latvia;13838.5266823272
Lebanon;8089.012088155
Lesotho;992.491840678465
Liberia;714.613063145659
Libya;7525.80299308216
Liechtenstein;165375.491396259
Lithuania;14934.2702840428
Luxembourg;106899.293549552
Macao SAR, China;68911.6755919628
North Macedonia;5598.48622617967
Madagascar;453.970714522463
Malawi;450.506105510719
Malaysia;9476.53409809923
Maldives;9947.80744731739
Mali;872.468587171653
Malta;26459.0770929988
Marshall Islands;4229.80988911945
Mauritania;1565.76575722696
Mauritius;10095.1225574156
Mexico;9097.92397674769
Micronesia, Fed. Sts.;2979.60119184048
Moldova;2847.08794770479
Monaco;173604.753555915
Mongolia;3619.90026383792
Montenegro;6968.01539365317
Morocco;3140.85546875
Mozambique;441.489734819071
Myanmar;1229.19713491328
Namibia;4395.68776162376
Nauru;8748.15632605428
Nepal;877.256454696737
Netherlands;46808.5291492503
New Caledonia;30782.8544433514
New Zealand;40113.7195382428
Nicaragua;2131.68704828322
Niger;502.706475406446
Nigeria;2070.4127339595
Northern Mariana Islands;24225.474169342
Norway;70867.3609970749
Oman;17110.1897460545
Pakistan;1424.69161195897
Palau;17150.4759377239
Panama;14832.3611652459
Papua New Guinea;2316.39479758492
Paraguay;5775.15963399596
Peru;6217.03599995447
Philippines;2985.19564024046
Poland;12464.0110508476
Portugal;19980.2808866516
Puerto Rico (US);29978.0889268918
Qatar;61253.6217997091
Romania;9404.54005870715
Russian Federation;8663.158203125
Rwanda;729.519133812945
Samoa;4147.07097674888
San Marino;44359.4797662688
Sao Tome and Principe;1434.87018050521
Saudi Arabia;22267.7217050387
Senegal;1266.43957151587
Serbia;5982.37030126471
Seychelles;16566.9946042294
Sierra Leone;844.416411175476
Singapore;57005.5887176547
Sint Maarten (Dutch part);37308.6147795736
Slovak Republic;16636.0769133073
Slovenia;21447.8377796036
Solomon Islands;2082.62383124213
Somalia, Fed. Rep.;460.928490585175
South Africa;5651.20585165749
Spain;26755.6061149398
Sri Lanka;4149.19190775593
St. Kitts and Nevis;21387.5415511103
St. Lucia;10638.1269396653
St. Vincent and the Grenadines;7656.90042881178
Sudan;1033.21594238281
Suriname;5644.2061057532
Eswatini;3238.17611961364
Sweden;51703.5088332851
Switzerland;82153.0745447889
Syrian Arab Republic;656.3490586313
Tajikistan;788.710481734485
Tanzania;953.0107421875
Thailand;5833.57715617098
Timor-Leste;1335.54391073349
Togo;772.581357620609
Tonga;3987.98626206287
Trinidad and Tobago;17449.1538801956
Tunisia;3847.80354448809
Turkiye;10984.3643169061
Turkmenistan;5686.98040962764
Turks and Caicos Islands;31373.5612684327
Tuvalu;3808.69755015909
Uganda;752.696571725656
Ukraine;2158.46118164063
United Arab Emirates;42721.0999383185
United Kingdom;41257.9085545556
United States;57638.1018367192
Uruguay;17009.7584207276
Uzbekistan;2753.37951427589
Vanuatu;2956.12644801489
Venezuela, RB;3670.15737848208
Viet Nam;2735.0604380416
Virgin Islands (U.S.);35324.9748874586
West Bank and Gaza;3527.61382413178
Yemen, Rep.;975.359417003225
Zambia;1239.08527877713
Zimbabwe;1408.13945253431
Angola;452522618.92
Austria;777023614.940291
Bermuda;168557638.692137
Botswana;27171118.1530403
Brunei Darussalam;150550827.310312
Burundi;607822.799693013
Canada;33404095512.7527
China;41674876169.524
Congo, Rep.;1147138978.64047
Denmark;10094436005.2953
Finland;15196877456.5247
France;37198001295.6237
Germany;58421887790.0
Iraq;6560200000.0
Ireland;16477511216.6158
Israel;2590400000.0
Japan;137656207444.102
Korea, Rep.;17785200000.0
Kuwait;6110599561.98838
Libya;439500000.0
Marshall Islands;3055847.4488757
Mongolia;4170877673.22967
Nauru;4926929.04254842
Netherlands;110795464137.632
Norway;24929905386.601
Papua New Guinea;331415711.579501
Qatar;7128021978.02197
Samoa;12841696.3902604
South Africa;2275171115.05217
South Sudan;5880000.0
Spain;15417358755.6325
Switzerland;13350272572.9875
Thailand;9906454564.7239
Timor-Leste;7188000.0
Togo;303274601.811713
Uruguay;1823407171.07988
South Sudan;379.999585624026
Venezuela, RB;254.948534781816
